timestamp,mode,SPTemp,SPHum,SPLight,actTemp,actHum,actLight,manHeater,manComp,manLight,manHum,cpuTemp
22:15:44_4/8/2023,auto,23,90,0,22.2,86,0,False,False,0,False,35.54
22:17:44_4/8/2023,auto,23,90,0,22.2,93,0,False,False,0,False,34.56
22:19:44_4/8/2023,auto,23,90,0,22.2,98,0,False,False,0,False,35.05
22:21:44_4/8/2023,auto,23,90,0,22.3,101,0,False,False,0,False,35.54
22:23:44_4/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,33.59
22:25:44_4/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,34.56
22:27:44_4/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,34.08
22:29:44_4/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,34.56
22:31:44_4/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,35.05
22:33:44_4/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,34.08
22:35:44_4/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,33.59
22:37:44_4/8/2023,auto,23,90,0,23.0,102,0,False,False,0,False,33.59
22:39:44_4/8/2023,auto,23,90,0,22.7,85,0,False,False,0,False,34.56
22:41:44_4/8/2023,auto,23,90,0,22.6,77,0,False,False,0,False,35.54
22:43:45_4/8/2023,auto,23,90,0,22.5,86,0,False,False,0,False,34.08
22:45:44_4/8/2023,auto,23,90,0,22.4,91,0,False,False,0,False,33.59
22:47:44_4/8/2023,auto,23,90,0,22.4,97,0,False,False,0,False,34.56
22:49:44_4/8/2023,auto,23,90,0,22.4,100,0,False,False,0,False,34.56
22:51:44_4/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,35.54
22:53:44_4/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,35.05
22:55:44_4/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,34.08
22:57:44_4/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,34.56
22:59:44_4/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,34.56
23:1:44_4/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,34.56
23:3:44_4/8/2023,auto,23,90,0,23.0,102,0,False,False,0,False,35.54
23:5:44_4/8/2023,auto,23,90,0,22.8,84,0,False,False,0,False,32.62
23:7:44_4/8/2023,auto,23,90,0,22.6,75,0,False,False,0,False,35.54
23:9:44_4/8/2023,auto,23,90,0,22.5,84,0,False,False,0,False,34.56
23:11:44_4/8/2023,auto,23,90,0,22.4,92,0,False,False,0,False,34.56
23:13:46_4/8/2023,auto,23,90,0,22.4,97,0,False,False,0,False,35.05
23:15:44_4/8/2023,auto,23,90,0,22.4,100,0,False,False,0,False,34.56
23:17:44_4/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,34.56
23:19:44_4/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,34.08
23:21:44_4/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,33.59
23:23:44_4/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,33.10
23:25:44_4/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,34.08
23:27:44_4/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,34.08
23:29:44_4/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,33.59
23:31:44_4/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,33.59
23:33:44_4/8/2023,auto,23,90,0,22.7,75,0,False,False,0,False,34.08
23:35:44_4/8/2023,auto,23,90,0,22.6,79,0,False,False,0,False,35.05
23:37:44_4/8/2023,auto,23,90,0,22.5,88,0,False,False,0,False,34.56
23:39:44_4/8/2023,auto,23,90,0,22.4,94,0,False,False,0,False,34.56
23:41:44_4/8/2023,auto,23,90,0,22.4,99,0,False,False,0,False,35.05
23:43:45_4/8/2023,auto,23,90,0,22.4,101,0,False,False,0,False,34.08
23:45:44_4/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,34.08
23:47:44_4/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,35.54
23:49:44_4/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,34.08
23:51:44_4/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,33.59
23:53:44_4/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,34.56
23:55:44_4/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,35.05
23:57:44_4/8/2023,auto,23,90,0,23.0,102,0,False,False,0,False,34.08
23:59:44_4/8/2023,auto,23,90,0,22.8,87,0,False,False,0,False,34.56
0:1:44_5/8/2023,auto,23,90,0,22.6,75,0,False,False,0,False,35.05
0:3:44_5/8/2023,auto,23,90,0,22.5,84,0,False,False,0,False,34.56
0:5:44_5/8/2023,auto,23,90,0,22.5,92,0,False,False,0,False,35.05
0:7:44_5/8/2023,auto,23,90,0,22.4,97,0,False,False,0,False,33.10
0:9:44_5/8/2023,auto,23,90,0,22.4,100,0,False,False,0,False,34.08
0:11:44_5/8/2023,auto,23,90,0,22.5,101,0,False,False,0,False,35.05
0:13:49_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,35.54
0:15:44_5/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,33.59
0:17:44_5/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,33.59
0:19:44_5/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,33.59
0:21:44_5/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,34.08
0:23:44_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,34.08
0:25:44_5/8/2023,auto,23,90,0,23.0,102,0,False,False,0,False,33.59
0:27:44_5/8/2023,auto,23,90,0,22.7,81,0,False,False,0,False,33.10
0:29:44_5/8/2023,auto,23,90,0,22.6,77,0,False,False,0,False,35.05
0:31:44_5/8/2023,auto,23,90,0,22.5,85,0,False,False,0,False,34.08
0:33:44_5/8/2023,auto,23,90,0,22.4,91,0,False,False,0,False,34.56
0:35:44_5/8/2023,auto,23,90,0,22.4,97,0,False,False,0,False,34.56
0:37:44_5/8/2023,auto,23,90,0,22.4,100,0,False,False,0,False,34.08
0:39:44_5/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,34.56
0:41:44_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,33.59
0:43:44_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,34.56
0:45:44_5/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,34.08
0:47:44_5/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,33.59
0:49:44_5/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,35.05
0:51:44_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,34.08
0:53:44_5/8/2023,auto,23,90,0,23.0,102,0,False,False,0,False,34.56
0:55:44_5/8/2023,auto,23,90,0,22.7,88,0,False,False,0,False,34.56
0:57:44_5/8/2023,auto,23,90,0,22.6,74,0,False,False,0,False,34.08
0:59:44_5/8/2023,auto,23,90,0,22.5,83,0,False,False,0,False,35.54
1:1:44_5/8/2023,auto,23,90,0,22.4,91,0,False,False,0,False,33.10
1:3:44_5/8/2023,auto,23,90,0,22.3,96,0,False,False,0,False,35.05
1:5:44_5/8/2023,auto,23,90,0,22.3,99,0,False,False,0,False,34.56
1:7:44_5/8/2023,auto,23,90,0,22.4,101,0,False,False,0,False,34.08
1:9:44_5/8/2023,auto,23,90,0,22.2,76,0,False,False,0,False,35.05
1:11:44_5/8/2023,auto,23,90,0,22.1,79,0,False,False,0,False,33.59
1:13:47_5/8/2023,auto,23,90,0,22.0,88,0,False,False,0,False,34.08
1:15:44_5/8/2023,auto,23,90,0,22.0,94,0,False,False,0,False,34.08
1:17:44_5/8/2023,auto,23,90,0,22.0,99,0,False,False,0,False,34.56
1:19:44_5/8/2023,auto,23,90,0,22.0,101,0,False,False,0,False,34.56
1:21:44_5/8/2023,auto,23,90,0,22.1,102,0,False,False,0,False,34.08
1:23:44_5/8/2023,auto,23,90,0,22.2,102,0,False,False,0,False,34.08
1:25:44_5/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,33.59
1:27:44_5/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,33.10
1:29:44_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,33.10
1:31:44_5/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,34.08
1:33:44_5/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,33.59
1:35:44_5/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,33.10
1:37:44_5/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,33.59
1:39:44_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,34.08
1:41:44_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,33.10
1:43:44_5/8/2023,auto,23,90,0,22.6,75,0,False,False,0,False,34.08
1:45:44_5/8/2023,auto,23,90,0,22.5,79,0,False,False,0,False,36.02
1:47:44_5/8/2023,auto,23,90,0,22.3,88,0,False,False,0,False,33.59
1:49:44_5/8/2023,auto,23,90,0,22.3,94,0,False,False,0,False,34.08
1:51:44_5/8/2023,auto,23,90,0,22.2,98,0,False,False,0,False,34.56
1:53:44_5/8/2023,auto,23,90,0,22.3,100,0,False,False,0,False,34.56
1:55:44_5/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,33.59
1:57:44_5/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,34.56
1:59:44_5/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,34.08
2:1:44_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,34.08
2:3:44_5/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,33.10
2:5:44_5/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,34.56
2:7:44_5/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,32.62
2:9:44_5/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,34.08
2:11:44_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,34.56
2:13:47_5/8/2023,auto,23,90,0,23.0,102,0,False,False,0,False,34.08
2:15:44_5/8/2023,auto,23,90,0,22.7,81,0,False,False,0,False,35.54
2:17:44_5/8/2023,auto,23,90,0,22.5,76,0,False,False,0,False,34.08
2:19:44_5/8/2023,auto,23,90,0,22.4,85,0,False,False,0,False,34.08
2:21:44_5/8/2023,auto,23,90,0,22.3,92,0,False,False,0,False,33.10
2:23:44_5/8/2023,auto,23,90,0,22.3,97,0,False,False,0,False,35.05
2:25:44_5/8/2023,auto,23,90,0,22.3,100,0,False,False,0,False,33.59
2:27:44_5/8/2023,auto,23,90,0,22.3,101,0,False,False,0,False,34.56
2:29:44_5/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,32.62
2:31:44_5/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,33.59
2:33:44_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,34.08
2:35:44_5/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,32.62
2:37:44_5/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,34.08
2:39:44_5/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,33.59
2:41:44_5/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,34.08
2:43:44_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,34.08
2:45:44_5/8/2023,auto,23,90,0,23.0,102,0,False,False,0,False,33.59
2:47:44_5/8/2023,auto,23,90,0,22.8,101,0,False,False,0,False,33.59
2:49:44_5/8/2023,auto,23,90,0,22.6,73,0,False,False,0,False,32.62
2:51:44_5/8/2023,auto,23,90,0,22.5,81,0,False,False,0,False,34.08
2:53:44_5/8/2023,auto,23,90,0,22.4,89,0,False,False,0,False,33.10
2:55:44_5/8/2023,auto,23,90,0,22.3,95,0,False,False,0,False,34.08
2:57:44_5/8/2023,auto,23,90,0,22.3,99,0,False,False,0,False,33.59
2:59:44_5/8/2023,auto,23,90,0,22.3,100,0,False,False,0,False,33.10
3:1:44_5/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,34.56
3:3:44_5/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,33.10
3:5:44_5/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,32.62
3:7:44_5/8/2023,auto,23,90,0,22.3,87,0,False,False,0,False,34.08
3:9:44_5/8/2023,auto,23,90,0,22.2,75,0,False,False,0,False,34.08
3:11:44_5/8/2023,auto,23,90,0,22.1,85,0,False,False,0,False,33.10
3:13:47_5/8/2023,auto,23,90,0,22.0,92,0,False,False,0,False,35.54
3:15:44_5/8/2023,auto,23,90,0,22.0,97,0,False,False,0,False,34.08
3:17:44_5/8/2023,auto,23,90,0,22.1,100,0,False,False,0,False,34.08
3:19:44_5/8/2023,auto,23,90,0,22.1,102,0,False,False,0,False,33.59
3:21:44_5/8/2023,auto,23,90,0,22.1,102,0,False,False,0,False,33.59
3:23:44_5/8/2023,auto,23,90,0,22.2,102,0,False,False,0,False,33.59
3:25:44_5/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,33.10
3:27:44_5/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,33.10
3:29:44_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,33.59
3:31:44_5/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,33.59
3:33:44_5/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,33.59
3:35:44_5/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,33.10
3:37:44_5/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,34.08
3:39:44_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,33.59
3:41:44_5/8/2023,auto,23,90,0,22.7,88,0,False,False,0,False,33.59
3:43:44_5/8/2023,auto,23,90,0,22.5,75,0,False,False,0,False,33.59
3:45:44_5/8/2023,auto,23,90,0,22.3,83,0,False,False,0,False,34.08
3:47:44_5/8/2023,auto,23,90,0,22.2,89,0,False,False,0,False,33.59
3:49:44_5/8/2023,auto,23,90,0,22.2,95,0,False,False,0,False,34.08
3:51:44_5/8/2023,auto,23,90,0,22.2,99,0,False,False,0,False,33.10
3:53:44_5/8/2023,auto,23,90,0,22.2,101,0,False,False,0,False,33.59
3:55:44_5/8/2023,auto,23,90,0,22.2,102,0,False,False,0,False,33.59
3:57:44_5/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,34.08
3:59:44_5/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,33.10
4:1:44_5/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,33.10
4:3:44_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,31.64
4:5:44_5/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,33.59
4:7:44_5/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,33.10
4:9:44_5/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,32.62
4:11:44_5/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,33.10
4:13:47_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,34.08
4:15:44_5/8/2023,auto,23,90,0,23.0,102,0,False,False,0,False,33.59
4:17:44_5/8/2023,auto,23,90,0,22.7,91,0,False,False,0,False,33.10
4:19:44_5/8/2023,auto,23,90,0,22.5,74,0,False,False,0,False,33.10
4:21:44_5/8/2023,auto,23,90,0,22.4,82,0,False,False,0,False,32.62
4:23:44_5/8/2023,auto,23,90,0,22.2,90,0,False,False,0,False,34.56
4:25:44_5/8/2023,auto,23,90,0,22.2,96,0,False,False,0,False,33.59
4:27:44_5/8/2023,auto,23,90,0,22.2,99,0,False,False,0,False,32.62
4:29:44_5/8/2023,auto,23,90,0,22.2,101,0,False,False,0,False,33.59
4:31:44_5/8/2023,auto,23,90,0,22.2,102,0,False,False,0,False,33.59
4:33:44_5/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,33.59
4:35:44_5/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,33.10
4:37:44_5/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,33.59
4:39:44_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,33.59
4:41:44_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,34.56
4:43:44_5/8/2023,auto,23,90,0,22.6,102,0,False,False,0,False,33.10
4:45:44_5/8/2023,auto,23,90,0,22.7,102,0,False,False,0,False,33.59
4:47:44_5/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,33.10
4:49:44_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,33.10
4:51:44_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,32.62
4:53:44_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,33.59
4:55:44_5/8/2023,auto,23,90,0,22.6,76,0,False,False,0,False,33.10
5:27:47_5/8/2023,auto,23,90,0,22.8,102,0,False,False,0,False,33.59
5:29:47_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,31.64
5:31:47_5/8/2023,auto,23,90,0,22.9,102,0,False,False,0,False,32.13
5:33:47_5/8/2023,auto,23,90,0,22.6,76,0,False,False,0,False,32.62
5:35:47_5/8/2023,auto,23,90,0,22.4,77,0,False,False,0,False,32.13
5:37:47_5/8/2023,auto,23,90,0,22.3,86,0,False,False,0,False,31.15
5:39:47_5/8/2023,auto,23,90,0,22.2,93,0,False,False,0,False,32.62
5:41:47_5/8/2023,auto,23,90,0,22.2,97,0,False,False,0,False,32.62
5:43:47_5/8/2023,auto,23,90,0,22.2,99,0,False,False,0,False,32.13
5:45:47_5/8/2023,auto,23,90,0,22.2,101,0,False,False,0,False,31.64
5:47:47_5/8/2023,auto,23,90,0,22.2,102,0,False,False,0,False,32.62
5:49:47_5/8/2023,auto,23,90,0,22.2,102,0,False,False,0,False,32.13
5:51:47_5/8/2023,auto,23,90,0,22.3,102,0,False,False,0,False,34.08
5:53:47_5/8/2023,auto,23,90,0,22.4,102,0,False,False,0,False,34.56
5:55:47_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,33.10
5:57:47_5/8/2023,auto,23,90,0,22.5,102,0,False,False,0,False,33.10
6:0:17_5/8/2023,auto,27,70,4000,22.6,102,4080,False,False,0,False,31.15
6:2:17_5/8/2023,auto,27,70,4000,22.9,102,3808,False,False,0,False,31.64
6:4:17_5/8/2023,auto,27,70,4000,23.2,102,3808,False,False,0,False,32.13
6:6:17_5/8/2023,auto,27,70,4000,23.7,102,3736,False,False,0,False,32.62
6:8:17_5/8/2023,auto,27,70,4000,24.1,102,3824,False,False,0,False,31.64
6:10:17_5/8/2023,auto,27,70,4000,24.5,102,3752,False,False,0,False,31.15
6:12:17_5/8/2023,auto,27,70,4000,25.0,102,3904,False,False,0,False,31.64
6:14:17_5/8/2023,auto,27,70,4000,25.3,102,4240,False,False,0,False,32.62
6:16:17_5/8/2023,auto,27,70,4000,25.5,81,3848,False,False,0,False,33.59
6:18:17_5/8/2023,auto,27,70,4000,25.6,59,4240,False,False,0,False,31.15
6:20:17_5/8/2023,auto,27,70,4000,25.5,68,3808,False,False,0,False,32.62
6:22:17_5/8/2023,auto,27,70,4000,25.3,79,4264,False,False,0,False,31.64
6:24:17_5/8/2023,auto,27,70,4000,25.3,88,3808,False,False,0,False,31.64
6:26:17_5/8/2023,auto,27,70,4000,25.3,92,3824,False,False,0,False,32.62
6:28:17_5/8/2023,auto,27,70,4000,25.4,94,3824,False,False,0,False,32.13
6:30:17_5/8/2023,auto,27,70,4000,25.5,95,3888,False,False,0,False,31.64
6:32:17_5/8/2023,auto,27,70,4000,25.7,96,3912,False,False,0,False,33.10
6:34:17_5/8/2023,auto,27,70,4000,25.9,96,3824,False,False,0,False,32.62
6:36:17_5/8/2023,auto,27,70,4000,26.0,97,3872,False,False,0,False,32.13
6:38:17_5/8/2023,auto,27,70,4000,26.2,97,3832,False,False,0,False,32.13
6:40:17_5/8/2023,auto,27,70,4000,26.4,97,3824,False,False,0,False,31.64
6:42:17_5/8/2023,auto,27,70,4000,26.5,97,3840,False,False,0,False,32.13
6:44:17_5/8/2023,auto,27,70,4000,26.7,98,3904,False,False,0,False,32.62
6:46:17_5/8/2023,auto,27,70,4000,26.8,98,3792,False,False,0,False,32.13
6:48:17_5/8/2023,auto,27,70,4000,27.0,98,3896,False,False,0,False,32.13
6:50:17_5/8/2023,auto,27,70,4000,26.9,63,3824,False,False,0,False,32.62
6:52:17_5/8/2023,auto,27,70,4000,26.7,66,3816,False,False,0,False,32.13
6:54:17_5/8/2023,auto,27,70,4000,26.5,76,3808,False,False,0,False,33.10
6:56:17_5/8/2023,auto,27,70,4000,26.3,85,3808,False,False,0,False,32.13
6:58:20_5/8/2023,auto,27,70,4000,26.2,90,3872,False,False,0,False,32.62
7:0:17_5/8/2023,auto,27,70,4000,26.2,93,4024,False,False,0,False,32.62
7:2:17_5/8/2023,auto,27,70,4000,26.3,94,3896,False,False,0,False,32.62
7:4:17_5/8/2023,auto,27,70,4000,26.4,95,3816,False,False,0,False,32.13
7:6:17_5/8/2023,auto,27,70,4000,26.6,96,3848,False,False,0,False,31.64
7:8:17_5/8/2023,auto,27,70,4000,26.7,96,3824,False,False,0,False,33.10
7:10:17_5/8/2023,auto,27,70,4000,26.8,97,3984,False,False,0,False,32.13
7:12:17_5/8/2023,auto,27,70,4000,26.9,97,3928,False,False,0,False,32.62
7:14:17_5/8/2023,auto,27,70,4000,26.9,65,3824,False,False,0,False,33.10
7:16:17_5/8/2023,auto,27,70,4000,26.8,64,3904,False,False,0,False,31.15
7:18:17_5/8/2023,auto,27,70,4000,26.5,75,3816,False,False,0,False,31.64
7:20:17_5/8/2023,auto,27,70,4000,26.4,84,3808,False,False,0,False,33.10
7:22:17_5/8/2023,auto,27,70,4000,26.3,90,3840,False,False,0,False,32.13
7:24:17_5/8/2023,auto,27,70,4000,26.3,92,3848,False,False,0,False,33.59
7:26:17_5/8/2023,auto,27,70,4000,26.4,94,3848,False,False,0,False,32.62
7:28:17_5/8/2023,auto,27,70,4000,26.5,95,3824,False,False,0,False,32.13
7:30:17_5/8/2023,auto,27,70,4000,26.6,96,3792,False,False,0,False,31.64
7:32:17_5/8/2023,auto,27,70,4000,26.7,96,3848,False,False,0,False,32.13
7:34:17_5/8/2023,auto,27,70,4000,26.9,97,3992,False,False,0,False,31.64
7:36:17_5/8/2023,auto,27,70,4000,27.0,88,3856,False,False,0,False,33.59
7:38:17_5/8/2023,auto,27,70,4000,26.9,59,4216,False,False,0,False,32.62
7:40:17_5/8/2023,auto,27,70,4000,26.7,68,4080,False,False,0,False,31.64
7:42:17_5/8/2023,auto,27,70,4000,26.5,79,3720,False,False,0,False,32.13
7:44:17_5/8/2023,auto,27,70,4000,26.3,86,3808,False,False,0,False,32.62
7:46:17_5/8/2023,auto,27,70,4000,26.1,60,3720,False,False,0,False,33.59
7:48:17_5/8/2023,auto,27,70,4000,25.9,67,3872,False,False,0,False,31.64
7:50:17_5/8/2023,auto,27,70,4000,25.7,78,3744,False,False,0,False,32.13
7:52:17_5/8/2023,auto,27,70,4000,25.6,87,3816,False,False,0,False,32.62
7:54:17_5/8/2023,auto,27,70,4000,25.6,91,3808,False,False,0,False,31.64
7:56:17_5/8/2023,auto,27,70,4000,25.7,93,3808,False,False,0,False,33.10
7:58:20_5/8/2023,auto,27,70,4000,25.9,94,4096,False,False,0,False,33.59
8:0:17_5/8/2023,auto,27,70,4000,26.1,95,3832,False,False,0,False,32.13
8:2:17_5/8/2023,auto,27,70,4000,26.2,96,3832,False,False,0,False,32.13
8:4:17_5/8/2023,auto,27,70,4000,26.4,96,4256,False,False,0,False,33.59
8:6:17_5/8/2023,auto,27,70,4000,26.6,97,3840,False,False,0,False,32.62
8:8:17_5/8/2023,auto,27,70,4000,26.7,97,4032,False,False,0,False,32.62
8:10:17_5/8/2023,auto,27,70,4000,26.9,97,3840,False,False,0,False,32.13
8:12:17_5/8/2023,auto,27,70,4000,27.0,79,3864,False,False,0,False,32.62
8:14:17_5/8/2023,auto,27,70,4000,26.8,59,3784,False,False,0,False,33.59
8:16:17_5/8/2023,auto,27,70,4000,26.6,70,3776,False,False,0,False,33.59
8:18:17_5/8/2023,auto,27,70,4000,26.4,80,3816,False,False,0,False,32.62
8:20:17_5/8/2023,auto,27,70,4000,26.3,88,3824,False,False,0,False,32.13
8:22:17_5/8/2023,auto,27,70,4000,26.3,91,3808,False,False,0,False,33.10
8:24:17_5/8/2023,auto,27,70,4000,26.3,93,3968,False,False,0,False,33.10
8:26:17_5/8/2023,auto,27,70,4000,26.4,95,3832,False,False,0,False,33.10
8:28:17_5/8/2023,auto,27,70,4000,26.6,95,3840,False,False,0,False,33.10
8:30:17_5/8/2023,auto,27,70,4000,26.7,96,3824,False,False,0,False,32.62
8:32:17_5/8/2023,auto,27,70,4000,26.8,96,3856,False,False,0,False,33.10
8:34:17_5/8/2023,auto,27,70,4000,27.0,94,3792,False,False,0,False,32.62
8:36:17_5/8/2023,auto,27,70,4000,26.9,61,3856,False,False,0,False,33.10
8:38:17_5/8/2023,auto,27,70,4000,26.8,67,3784,False,False,0,False,31.15
8:40:17_5/8/2023,auto,27,70,4000,26.6,77,3792,False,False,0,False,32.13
8:42:17_5/8/2023,auto,27,70,4000,26.4,86,3824,False,False,0,False,32.62
8:44:17_5/8/2023,auto,27,70,4000,26.3,91,4048,False,False,0,False,35.54
